prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
1024,0,512,16,353.53359107351775
1024,0,512,64,367.4321670312944
1024,0,512,256,436.9175075570087
1024,0,512,1024,492.8583937024154
1024,0,512,4096,666.2983937024153
1024,0,512,16384,1158.3783937024155
1024,512,0,0,417.063953472
1024,512,1,16,426.62361022412307
1024,512,1,64,426.756735224123
1024,512,1,256,427.39423522412307
1024,512,1,1024,428.26923522412307
1024,512,1,4096,433.6892352241231
1024,512,1,16384,449.066735224123
1024,512,2,16,426.62361022412307
1024,512,2,64,426.756735224123
1024,512,2,256,427.39423522412307
1024,512,2,1024,428.26923522412307
1024,512,2,4096,433.6892352241231
1024,512,2,16384,449.066735224123
1024,512,8,16,426.62361022412307
1024,512,8,64,426.756735224123
1024,512,8,256,427.39423522412307
1024,512,8,1024,428.26923522412307
1024,512,8,4096,433.6892352241231
1024,512,8,16384,449.066735224123
1024,512,32,16,429.26326372450905
1024,512,32,64,427.9917352241231
1024,512,32,256,429.26673522412307
1024,512,32,1024,431.01673522412307
1024,512,32,4096,441.8567352241231
1024,512,32,16384,472.6117352241231
1024,512,128,16,435.87451372450903
1024,512,128,64,446.5780896822857
1024,512,128,256,463.0161120009014
1024,512,128,1024,470.0161120009014
1024,512,128,4096,513.3761120009015
1024,512,128,16384,636.3961120009014
1024,512,256,16,444.6895137245091
1024,512,256,64,456.45808968228573
1024,512,256,256,515.7434302080001
1024,512,256,1024,518.1414406291948
1024,512,256,4096,604.8614406291947
1024,512,256,16384,850.9014406291949
1024,512,512,16,462.3195137245091
1024,512,512,64,476.2180896822857
1024,512,512,256,545.703430208
1024,512,512,1024,601.6443163534066
1024,512,512,4096,775.0843163534067
1024,512,512,16384,1267.1643163534065
1024,2048,0,0,559.826453472
1024,2048,1,16,569.3861102241231
1024,2048,1,64,569.519235224123
1024,2048,1,256,570.156735224123
1024,2048,1,1024,571.031735224123
1024,2048,1,4096,576.4517352241231
1024,2048,1,16384,591.8292352241231
1024,2048,2,16,569.3861102241231
1024,2048,2,64,569.519235224123
1024,2048,2,256,570.156735224123
1024,2048,2,1024,571.031735224123
1024,2048,2,4096,576.4517352241231
1024,2048,2,16384,591.8292352241231
1024,2048,8,16,569.3861102241231
1024,2048,8,64,569.519235224123
1024,2048,8,256,570.156735224123
1024,2048,8,1024,571.031735224123
1024,2048,8,4096,576.4517352241231
1024,2048,8,16384,591.8292352241231
1024,2048,32,16,572.025763724509
1024,2048,32,64,570.7542352241231
1024,2048,32,256,572.0292352241231
1024,2048,32,1024,573.7792352241231
1024,2048,32,4096,584.619235224123
1024,2048,32,16384,615.374235224123
1024,2048,128,16,578.6370137245091
1024,2048,128,64,589.3405896822857
1024,2048,128,256,605.7786120009014
1024,2048,128,1024,612.7786120009014
1024,2048,128,4096,656.1386120009015
1024,2048,128,16384,779.1586120009014
1024,2048,256,16,587.4520137245091
1024,2048,256,64,599.2205896822857
1024,2048,256,256,658.505930208
1024,2048,256,1024,660.9039406291947
1024,2048,256,4096,747.6239406291947
1024,2048,256,16384,993.6639406291948
1024,2048,512,16,605.0820137245091
1024,2048,512,64,618.9805896822858
1024,2048,512,256,688.465930208
1024,2048,512,1024,744.4068163534066
1024,2048,512,4096,917.8468163534067
1024,2048,512,16384,1409.9268163534064
1024,8192,0,0,1361.0814534719993
1024,8192,1,16,1370.6411102241225
1024,8192,1,64,1370.7742352241225
1024,8192,1,256,1371.4117352241226
1024,8192,1,1024,1372.2867352241226
1024,8192,1,4096,1377.7067352241224
1024,8192,1,16384,1393.0842352241225
1024,8192,2,16,1370.6411102241225
1024,8192,2,64,1370.7742352241225
1024,8192,2,256,1371.4117352241226
1024,8192,2,1024,1372.2867352241226
